INFO:__main__:PEX 03 start.
INFO:__main__:Current altitude: 14.997
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.008
INFO:__main__:Current altitude: 15.009
INFO:__main__:Current altitude: 15.008
INFO:__main__:Current altitude: 15.007
INFO:__main__:Current altitude: 15.007
INFO:__main__:Current altitude: 15.007
INFO:__main__:Current altitude: 15.007
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.997
INFO:__main__:Current altitude: 14.997
INFO:__main__:Current altitude: 14.996
INFO:__main__:Current altitude: 14.996
INFO:__main__:Current altitude: 14.996
INFO:__main__:Current altitude: 14.996
INFO:__main__:Current altitude: 14.996
INFO:__main__:Current altitude: 14.996
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.997
INFO:__main__:Current altitude: 14.997
INFO:__main__:Current altitude: 14.997
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 14.998
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
WARNING:autopilot:Mission upload timeout
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.006
INFO:__main__:Current altitude: 15.005
INFO:__main__:Current altitude: 15.004
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 14.999
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.003
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.0
INFO:__main__:Current altitude: 15.001
INFO:__main__:Current altitude: 15.002
INFO:__main__:Current altitude: 15.002
